Date: Day.Month.Year;Power Generation [kWh];Tavg;Tmin;Tmax;Hum;VPD;Prec;Pbin;Wspd;Wmax;Wdir;Cld;Sol;Sun;Pres;Vis;Soil
16.04.25;28,30000;16,93333;9,70000;22,90000;80,38889;0,37704;2,20000;1,00000;2,77500;6,50000;231,34820;6,77778;1593,00000;7,10000;1005,12500;29995,71429;14,25000
17.04.25;3,50000;9,66667;8,60000;10,80000;95,70833;0,05214;0,10000;1,00000;4,91250;7,00000;313,39290;7,83333;351,00000;0,00000;1007,01250;12915,41667;12,30000
18.04.25;4,40000;8,58333;7,90000;9,60000;92,04167;0,09105;6,10000;1,00000;4,11250;6,40000;312,10653;7,83333;308,00000;0,00000;1009,41250;26648,33333;10,20000
19.04.25;4,90000;7,71250;6,70000;8,70000;94,20833;0,06168;15,30000;1,00000;2,74167;4,20000;267,10741;7,75000;429,00000;0,00000;1007,49583;14030,00000;9,70000
20.04.25;17,30000;7,49583;3,50000;12,30000;88,45833;0,14320;0,00000;0,00000;2,41667;4,10000;265,21509;5,37500;1323,00000;5,10000;1005,39167;21249,16667;10,50000
21.04.25;24,70000;10,72500;3,30000;16,50000;82,79167;0,27867;0,10000;1,00000;1,58333;3,70000;252,94891;6,79167;1353,00000;4,00000;1008,55833;22065,41667;12,50000
22.04.25;24,00000;11,84583;7,50000;15,70000;84,62500;0,24777;0,00000;1,00000;2,39583;5,70000;298,50375;6,58333;1620,00000;7,40000;1014,14167;21607,91667;14,00000
23.04.25;19,70000;11,46250;5,40000;16,30000;80,79167;0,31271;0,70000;1,00000;2,48333;4,40000;70,03456;7,50000;1095,00000;2,20000;1015,22500;14921,66667;12,30000
24.04.25;32,30000;12,20417;8,10000;15,60000;74,50000;0,39378;0,00000;1,00000;3,86667;5,60000;47,95602;7,04167;1778,00000;7,70000;1016,45417;35831,66667;13,50000
25.04.25;25,90000;10,44583;5,30000;15,70000;73,83333;0,37461;0,00000;0,00000;3,00417;4,60000;43,40210;4,75000;1712,00000;6,80000;1020,32500;42668,33333;13,30000
26.04.25;42,70000;11,14167;3,80000;17,90000;61,25000;0,61784;0,00000;0,00000;3,62083;5,90000;85,80723;1,79167;2457,00000;12,50000;1023,93333;53327,08333;14,40000
27.04.25;45,10000;11,69167;4,40000;18,00000;51,75000;0,75614;0,00000;0,00000;3,27917;5,60000;113,26220;0,66667;2575,00000;13,70000;1025,70000;58030,00000;15,80000
28.04.25;38,00000;13,03333;3,80000;20,10000;65,52941;0,52760;0,00000;0,00000;2,28333;4,30000;352,51891;3,25000;2460,00000;12,60000;1024,75417;45655,71429;16,02353
29.04.25;34,10000;13,63333;6,30000;19,30000;78,50000;0,38324;0,00000;0,00000;3,13333;5,00000;307,18444;4,57143;2300,00000;12,50000;1024,37917;36992,85714;16,24706
30.04.25;40,40000;13,78333;7,20000;21,00000;79,45833;0,44376;0,00000;0,00000;2,06667;3,40000;317,89763;4,87500;2361,00000;10,80000;1022,57083;35197,08333;16,47059
01.05.25;43,30000;18,22083;7,90000;25,70000;61,62500;1,04160;0,00000;0,00000;2,56667;4,60000;161,36408;5,45833;2424,00000;13,60000;1017,38750;43496,66667;0,0
02.05.25;21,70000;15,95000;8,70000;23,00000;67,66667;0,64938;0,00000;0,00000;3,64583;7,00000;290,76013;6,79167;1796,00000;6,10000;1011,44583;43727,50000;0,0
03.05.25;22,40000;10,63750;4,60000;16,00000;72,00000;0,42958;0,90000;1,00000;2,77083;6,10000;286,00919;4,79167;2014,00000;7,60000;1007,92083;40132,50000;0,0
04.05.25;15,70000;8,91250;7,10000;11,80000;81,79167;0,21963;4,10000;1,00000;4,52917;7,70000;293,82605;7,54167;1208,00000;1,20000;1008,40417;34206,25000;0,0
05.05.25;16,60000;7,95417;2,20000;11,70000;74,20833;0,31538;0,00000;0,00000;2,91250;5,90000;28,47644;3,75000;1937,00000;8,60000;1017,04583;59018,33333;0,0
06.05.25;28,10000;8,82083;0,80000;15,10000;73,16667;0,38669;0,00000;1,00000;2,87500;6,20000;307,97880;6,37500;1795,00000;5,50000;1017,20000;39922,50000;0,0
07.05.25;29,90000;10,63750;1,40000;17,20000;64,83333;0,54963;0,00000;0,00000;2,53750;4,60000;44,49329;5,95833;1825,00000;9,30000;1019,12083;58877,08333;0,0
08.05.25;28,20000;11,11250;4,40000;17,10000;57,87500;0,66301;0,00000;0,00000;2,05417;3,90000;49,95957;3,54167;2138,00000;10,40000;1018,89583;61145,83333;0,0
09.05.25;44,60000;8,54000;2,00000;15,60000;74,06667;0,36208;0,00000;0,00000;1,90625;6,10000;330,44026;3,00000;2652,00000;14,10000;1019,90000;44800,62500;0,0
10.05.25;34,60000;9,29286;5,10000;15,20000;84,50000;0,21750;0,00000;0,00000;1,70000;3,00000;316,02703;6,64286;2209,00000;8,90000;1020,04286;28735,71429;0,0
11.05.25;44,10000;10,49286;8,10000;14,50000;78,50000;0,29218;0,00000;0,00000;4,22000;4,70000;60,00000;3,78571;2674,00000;14,30000;1018,07143;46296,42857;0,0
12.05.25;46,80000;9,13750;5,60000;13,70000;65,18750;0,42238;0,00000;0,00000;4,37143;5,30000;69,35698;3,20000;2826,00000;14,50000;1017,97500;63359,37500;0,0
13.05.25;44,40000;7,71818;3,90000;12,60000;77,90909;0,26030;0,00000;0,00000;1,96667;2,50000;38,00925;2,00000;2802,00000;14,50000;1019,10833;53508,18182;0,0
14.05.25;37,40000;11,64211;7,30000;16,30000;77,78947;0,33617;0,00000;0,00000;4,05263;7,40000;295,93146;6,26316;2543,00000;12,60000;1014,30000;31148,75000;19,60000
15.05.25;44,80000;11,98750;4,80000;18,10000;57,75000;0,68654;0,00000;0,00000;3,80000;6,00000;351,88646;0,83333;2809,00000;14,30000;1016,85833;52973,75000;18,90000
16.05.25;28,80000;11,86250;5,10000;17,30000;69,70833;0,48309;0,00000;1,00000;4,04167;7,20000;325,11468;2,50000;2105,00000;9,00000;1016,06667;42876,25000;17,80000
17.05.25;23,10000;12,36667;4,40000;19,10000;67,91667;0,55082;0,10000;1,00000;3,41667;6,00000;335,04990;4,41667;1678,00000;5,40000;1013,00417;53596,25000;16,80000
18.05.25;31,40000;13,42500;6,80000;18,30000;65,91667;0,59998;0,00000;1,00000;3,42083;5,40000;346,11602;7,00000;1816,00000;5,00000;1013,37500;56827,50000;17,80000
19.05.25;27,50000;15,30417;10,20000;20,90000;62,83333;0,72761;0,00000;1,00000;2,22500;3,40000;4,83564;6,83333;1838,00000;4,70000;1017,10000;56587,50000;19,80000
20.05.25;45,30000;15,35417;7,30000;22,30000;65,16667;0,76824;0,00000;0,00000;3,37500;6,90000;282,45573;1,33333;2557,00000;13,90000;1014,42500;43218,33333;21,00000
21.05.25;31,80000;12,40833;8,60000;15,40000;67,16667;0,48921;0,00000;1,00000;6,48333;8,80000;276,62336;6,04167;2060,00000;6,40000;1008,59583;28993,33333;19,30000
22.05.25;21,10000;8,33333;5,30000;11,60000;70,54167;0,33798;0,20000;1,00000;5,39583;9,70000;283,45491;6,66667;1607,00000;5,80000;1007,96250;42150,83333;14,40000
23.05.25;44,30000;9,65833;4,50000;13,80000;67,62500;0,43736;0,00000;0,00000;4,61667;6,40000;263,31180;6,20833;2554,00000;11,00000;1010,57083;54711,25000;14,50000
24.05.25;30,60000;12,96667;7,20000;18,70000;66,37500;0,56917;0,10000;1,00000;5,15417;7,50000;220,43003;6,45833;2070,00000;6,80000;1010,84167;38836,66667;17,10000
25.05.25;15,50000;14,10833;11,20000;18,00000;89,45833;0,17986;5,40000;1,00000;4,58750;6,60000;226,99249;7,62500;973,00000;2,10000;1005,89167;23473,33333;16,00000
26.05.25;17,50000;13,08333;9,40000;17,90000;81,66667;0,31342;4,30000;1,00000;3,12917;6,40000;242,07676;5,91667;1861,00000;8,60000;1012,25417;36517,91667;16,10000
27.05.25;14,70000;14,05417;11,40000;16,70000;82,45833;0,29280;4,00000;1,00000;6,04167;9,40000;193,07760;7,66667;895,00000;0,30000;1011,15000;30752,50000;14,30000
28.05.25;24,60000;14,50417;10,00000;17,40000;84,41667;0,26824;7,10000;1,00000;5,27083;7,30000;270,78358;6,12500;1614,00000;3,90000;1008,96667;46313,33333;16,60000
29.05.25;30,70000;13,47500;8,50000;17,60000;80,75000;0,34361;3,00000;1,00000;3,65417;5,50000;232,45301;5,04167;2057,00000;7,90000;1017,07917;30722,91667;16,30000
30.05.25;23,40000;17,35833;13,10000;21,40000;83,66667;0,36452;0,00000;1,00000;4,42917;6,80000;256,74251;6,70833;1572,00000;3,50000;1015,22917;30104,16667;18,30000
31.05.25;35,40000;18,24167;11,40000;24,10000;78,45833;0,54635;0,00000;1,00000;2,03333;3,30000;273,94411;6,08333;2112,00000;7,80000;1015,53333;39320,00000;20,20000
01.06.25;25,10000;17,86250;11,30000;23,20000;77,87500;0,49056;2,40000;1,00000;3,95000;8,70000;221,18557;6,70833;1743,00000;4,70000;1010,03333;38780,83333;19,70000
02.06.25;24,10000;14,60000;10,30000;19,50000;76,75000;0,43960;0,10000;1,00000;3,77083;7,20000;248,52489;3,83333;1975,00000;7,90000;1012,24583;35603,75000;17,40000
03.06.25;39,10000;16,58750;7,60000;22,20000;65,58333;0,79027;0,00000;0,00000;3,84583;7,00000;191,79666;3,37500;2632,00000;12,60000;1009,99583;37787,50000;20,30000
04.06.25;22,60000;16,98750;10,60000;22,90000;75,50000;0,54232;1,10000;1,00000;3,80000;8,40000;229,98673;7,20833;1646,00000;3,60000;1005,05833;35920,83333;20,40000
05.06.25;17,80000;14,87083;10,20000;19,40000;80,50000;0,38685;5,60000;1,00000;3,84167;6,80000;189,58779;5,79167;1574,00000;4,60000;1006,31250;43748,75000;18,20000
06.06.25;27,80000;15,21667;12,10000;19,70000;83,33333;0,31500;5,70000;1,00000;5,40833;8,00000;214,41361;7,41667;1486,00000;4,00000;1003,56667;42215,00000;16,90000
07.06.25;20,00000;13,92917;10,40000;16,70000;87,00000;0,22966;10,90000;1,00000;3,43333;6,10000;224,19688;7,00000;1251,00000;0,80000;1005,40833;37759,58333;16,20000
08.06.25;14,80000;12,25417;10,10000;14,30000;90,08333;0,14922;13,70000;1,00000;4,42500;7,20000;232,37815;6,50000;1130,00000;2,20000;1005,70417;35230,00000;14,40000
09.06.25;31,00000;13,01667;9,40000;16,80000;79,66667;0,33603;1,00000;1,00000;3,67917;5,40000;246,33159;6,12500;1897,00000;6,20000;1017,95833;38032,50000;16,00000
10.06.25;9,10000;13,48750;12,20000;15,30000;90,75000;0,14543;6,60000;1,00000;4,54167;7,70000;216,42686;7,58333;737,00000;0,30000;1011,15417;16927,91667;15,00000
11.06.25;36,90000;13,75833;8,90000;16,70000;72,70833;0,46309;0,00000;1,00000;4,61667;7,10000;293,21521;2,79167;2664,00000;13,60000;1019,24583;41747,08333;17,30000
12.06.25;46,50000;16,31667;6,20000;23,00000;63,04167;0,85468;0,00000;0,00000;3,98333;6,90000;78,34169;0,08333;3006,00000;15,50000;1021,49167;46167,91667;18,20000
13.06.25;45,10000;19,72083;13,00000;25,70000;48,45833;1,25386;0,00000;0,00000;5,53333;7,40000;108,53668;1,16667;2964,00000;15,60000;1022,65417;61037,50000;21,60000
14.06.25;43,30000;22,51364;15,30000;29,30000;51,81818;1,44590;0,00000;0,00000;5,22273;7,80000;115,90300;3,42857;2831,76923;14,63846;1017,67273;53123,18182;25,10000
15.06.25;10,00000;18,71250;14,80000;22,70000;82,16667;0,42085;6,20000;1,00000;3,27917;6,40000;269,11118;6,58333;2699,53846;13,67692;1016,87917;31314,58333;22,70000
16.06.25;37,20000;17,00000;14,10000;20,80000;75,08333;0,52272;0,00000;1,00000;4,91250;7,00000;286,68326;4,87500;2567,30769;12,71538;1022,69583;46422,91667;20,50000
26.06.25;13,40000;17,97500;11,50000;23,70000;84,00000;0,37463;8,10000;1,00000;3,60000;6,00000;177,25127;6,41667;1245,00000;3,10000;1009,53750;42280,41667;19,10000
27.06.25;33,80000;17,21250;14,90000;19,30000;79,04167;0,42633;1,90000;1,00000;4,34167;6,10000;262,04492;6,66667;1429,00000;3,80000;1016,77500;38404,58333;18,90000
28.06.25;16,00000;20,14583;14,80000;24,20000;81,58333;0,46394;0,10000;1,00000;4,15417;5,50000;244,93879;5,20833;1556,00000;5,90000;1019,17500;38202,50000;20,60000
29.06.25;43,50000;19,45000;12,80000;22,50000;72,87500;0,62995;0,00000;1,00000;5,12500;8,00000;278,31496;6,25000;2521,00000;10,60000;1020,40000;39545,00000;22,60000
30.06.25;45,40000;18,28750;9,90000;24,80000;61,87500;0,96738;0,00000;0,00000;2,17500;4,60000;341,64062;0,75000;3020,00000;15,50000;1020,76667;28750,00000;24,30000
01.07.25;44,90000;23,75417;13,70000;32,40000;48,58333;1,75312;0,00000;0,00000;2,59167;4,00000;122,34129;0,00000;3042,00000;15,60000;1015,89167;36816,45833;27,80000
02.07.25;36,80000;26,27500;18,40000;34,70000;56,29167;1,84390;5,40000;1,00000;3,20417;8,30000;29,51250;2,08333;2708,00000;13,10000;1011,95833;44882,91667;29,60000
03.07.25;32,10000;16,98333;11,00000;19,40000;73,70833;0,53091;0,00000;1,00000;5,36250;7,40000;295,64642;5,33333;2036,00000;7,10000;1020,86667;52949,37500;21,80000
04.07.25;28,70000;16,93333;10,40000;22,20000;69,91667;0,68644;0,00000;0,00000;2,98333;5,20000;267,94708;5,25000;2150,00000;8,20000;1022,90000;51446,66667;22,30000
05.07.25;12,70000;18,78333;15,50000;21,90000;65,37500;0,76733;0,00000;1,00000;4,89167;7,40000;223,79773;7,83333;1051,00000;0,50000;1011,86667;52510,00000;21,00000
06.07.25;20,90000;18,61250;15,20000;24,30000;84,54167;0,38854;9,40000;1,00000;4,48333;7,00000;227,43005;7,20833;1511,00000;3,20000;1003,64583;29851,25000;21,60000
07.07.25;17,20000;15,66250;13,30000;19,60000;88,20833;0,22765;8,10000;1,00000;2,90000;5,80000;269,59274;7,12500;1310,00000;1,90000;1001,23750;39506,66667;19,40000
08.07.25;17,60000;15,28333;12,10000;18,10000;84,83333;0,28008;1,10000;1,00000;4,02500;5,90000;255,48468;7,08333;1329,00000;2,30000;1007,41667;34533,75000;17,60000
09.07.25;37,80000;17,06667;14,00000;20,40000;75,91667;0,50627;0,00000;1,00000;5,12083;7,90000;298,65283;5,37500;2526,00000;11,50000;1015,99167;46242,08333;19,70000
10.07.25;32,00000;17,48333;12,30000;21,90000;75,00000;0,56892;0,00000;1,00000;3,17917;6,10000;298,32100;5,58333;2322,00000;9,20000;1018,59583;46750,00000;20,90000
11.07.25;36,70000;17,85000;12,40000;22,70000;80,45833;0,46377;0,20000;1,00000;4,22500;7,00000;304,57908;4,12500;2683,00000;12,20000;1015,75417;47715,00000;23,60000
12.07.25;13,10000;17,78333;14,60000;21,30000;85,70833;0,30849;3,00000;1,00000;3,30417;4,90000;340,89180;6,91667;972,00000;0,70000;1009,80417;36173,33333;20,30000
13.07.25;17,50000;17,77917;14,20000;21,20000;87,54167;0,27406;1,20000;1,00000;2,62083;4,10000;358,06854;7,08333;1368,00000;2,10000;1008,95000;46583,33333;19,80000
14.07.25;37,60000;19,56250;14,70000;25,30000;77,58333;0,60776;0,00000;0,00000;2,25833;4,30000;298,22378;5,20833;2191,00000;8,10000;1011,12500;39743,33333;22,90000
15.07.25;21,40000;17,64583;12,30000;20,80000;78,00000;0,47135;0,40000;1,00000;3,59167;7,30000;253,67388;6,00000;1324,00000;3,20000;1013,34583;39602,08333;20,50000
16.07.25;29,80000;16,79583;11,80000;21,70000;78,70833;0,47366;2,10000;1,00000;2,32083;4,70000;263,44065;5,04167;1994,00000;7,10000;1010,36250;45453,75000;21,00000
17.07.25;11,80000;17,70000;13,60000;20,80000;92,25000;0,16302;6,10000;1,00000;3,77917;6,30000;277,94544;7,79167;738,00000;0,10000;1011,22500;22149,58333;19,30000
18.07.25;20,70000;19,47083;17,10000;24,00000;94,04167;0,15599;15,40000;1,00000;2,40417;3,40000;310,22131;6,79167;1236,00000;3,30000;1012,52083;16645,83333;21,60000
19.07.25;36,30000;21,95833;16,30000;27,30000;73,79167;0,84791;0,00000;1,00000;2,95833;5,30000;71,65902;4,08333;2610,00000;12,30000;1009,17083;38082,08333;23,20000
20.07.25;24,50000;24,02917;19,00000;28,60000;64,29167;1,15774;11,90000;1,00000;3,93333;5,40000;114,47113;7,08333;1959,00000;8,00000;1003,99583;50054,58333;22,80000
21.07.25;10,60000;19,20833;16,00000;21,20000;88,12500;0,27623;10,40000;1,00000;2,99167;4,80000;163,49187;7,91667;699,00000;0,10000;1003,32083;39069,16667;20,20000
22.07.25;8,70000;17,52083;16,20000;19,90000;91,41667;0,18574;16,20000;1,00000;3,41250;5,30000;227,92197;7,66667;844,00000;0,00000;1003,52083;29468,33333;19,00000
23.07.25;3,20000;17,45417;16,60000;18,30000;97,25000;0,05470;30,40000;1,00000;5,65417;7,00000;264,57692;7,66667;366,00000;0,00000;1004,76667;15442,50000;18,00000
24.07.25;12,30000;19,49583;17,50000;22,00000;89,83333;0,24654;0,00000;1,00000;2,97917;4,00000;265,86143;7,54167;854,00000;0,20000;1009,95833;31275,41667;20,10000
25.07.25;8,10000;18,99583;17,20000;21,70000;87,20833;0,28529;0,00000;1,00000;3,56667;6,00000;287,16173;7,91667;727,00000;0,00000;1012,98333;31887,08333;20,10000
26.07.25;29,20000;18,99583;16,00000;23,80000;76,95833;0,55459;0,00000;1,00000;2,40833;4,60000;270,65232;6,95833;1801,00000;4,70000;1013,25417;34043,33333;21,40000
27.07.25;15,50000;17,60000;15,30000;20,10000;87,29167;0,27339;10,60000;1,00000;2,71250;5,10000;306,90024;7,91667;1021,00000;1,30000;1009,99167;27237,50000;19,60000
28.07.25;26,00000;18,02917;15,40000;21,60000;76,70833;0,51242;0,10000;1,00000;4,00000;7,30000;302,95896;5,29167;1912,00000;7,30000;1010,96250;46657,50000;20,30000
29.07.25;34,70000;16,42917;13,80000;20,60000;79,87500;0,40036;2,80000;1,00000;4,11250;6,80000;258,27568;4,04167;1963,00000;7,30000;1011,51250;42804,58333;18,70000
30.07.25;14,50000;15,42500;12,80000;19,10000;85,12500;0,27893;1,40000;1,00000;5,16667;7,20000;234,48840;7,04167;1382,00000;2,80000;1010,12500;36892,50000;16,90000
31.07.25;22,60000;16,32083;13,90000;19,10000;90,45833;0,18880;11,60000;1,00000;5,29583;7,70000;241,98796;7,45833;1446,00000;2,60000;1007,67083;35133,33333;18,10000
01.08.25;25,00000;16,52500;15,00000;19,80000;89,79167;0,20371;5,50000;1,00000;3,25417;5,20000;244,06695;6,58333;1368,00000;3,40000;1006,09167;37658,33333;18,70000
02.08.25;22,20000;17,03333;14,40000;20,50000;88,54167;0,25462;7,70000;1,00000;3,90417;5,80000;246,01845;6,91667;1644,00000;3,60000;1007,48750;33860,00000;19,30000
03.08.25;6,20000;15,41250;14,30000;16,40000;95,37500;0,08278;9,00000;1,00000;3,59583;4,80000;228,51046;7,75000;526,00000;0,00000;1011,74583;27175,83333;17,00000
04.08.25;26,60000;18,65417;14,20000;22,20000;80,25000;0,47710;2,40000;1,00000;4,56667;6,10000;237,05335;6,62500;1835,00000;5,60000;1010,97083;37030,41667;19,90000
05.08.25;27,10000;16,16250;12,10000;19,80000;81,16667;0,38239;8,30000;1,00000;4,77083;7,40000;254,97455;6,29167;1625,00000;6,00000;1012,67917;29422,91667;18,10000
06.08.25;20,50000;15,67917;12,00000;19,80000;80,75000;0,38653;0,80000;1,00000;4,10833;6,80000;250,96415;6,58333;1562,00000;4,50000;1019,12083;33917,50000;17,10000
07.08.25;26,60000;18,51250;12,50000;23,30000;71,20833;0,70567;0,00000;0,00000;2,89583;5,00000;197,59487;7,95833;1754,00000;4,20000;1015,34167;40562,08333;19,00000
08.08.25;36,20000;18,90417;12,90000;23,60000;72,75000;0,65395;0,00000;0,00000;3,38750;6,90000;256,28950;4,33333;2084,00000;9,10000;1015,11667;43265,83333;20,10000
09.08.25;33,90000;18,72917;11,20000;25,20000;75,87500;0,66471;0,00000;0,00000;2,68333;5,00000;265,22868;3,12500;2077,00000;10,00000;1018,13333;29939,58333;20,70000
10.08.25;42,80000;17,00417;11,30000;21,20000;73,62500;0,58630;0,00000;0,00000;3,93333;7,10000;284,71865;3,66667;2160,00000;11,80000;1024,02083;41970,41667;21,40000
11.08.25;40,70000;16,61250;8,50000;23,00000;76,33333;0,57056;0,00000;0,00000;1,52083;3,70000;323,13496;3,20833;2394,00000;13,60000;1023,55000;34892,50000;22,70000
12.08.25;24,60000;19,98750;13,00000;27,00000;72,29167;0,79411;0,00000;1,00000;2,85000;4,50000;74,55751;6,08333;1883,00000;8,70000;1017,87500;37720,00000;23,60000
13.08.25;38,40000;23,16667;17,10000;30,40000;66,20833;1,13701;0,00000;1,00000;2,96667;4,60000;69,87135;2,75000;2332,00000;12,90000;1014,76667;41604,58333;26,50000
14.08.25;21,60000;24,76667;17,40000;33,20000;71,95833;1,06952;0,00000;1,00000;2,11667;3,50000;106,90105;4,29167;1805,00000;8,60000;1016,07500;33052,50000;27,20000
15.08.25;39,40000;21,97917;18,00000;25,60000;79,00000;0,60557;0,00000;0,00000;4,61250;7,50000;294,67040;4,45833;2064,00000;10,10000;1019,05417;25862,91667;27,20000
16.08.25;39,60000;17,35833;13,60000;20,20000;72,08333;0,57448;0,00000;0,00000;5,50417;7,40000;305,36700;4,50000;2197,00000;10,90000;1020,50833;33693,33333;25,20000
17.08.25;40,00000;17,48333;12,60000;23,00000;68,83333;0,70285;0,00000;0,00000;2,67500;4,50000;339,00418;4,37500;2350,00000;12,80000;1018,74583;41424,58333;24,90000
18.08.25;39,90000;17,68750;10,20000;24,00000;71,66667;0,72292;0,00000;0,00000;1,49167;2,70000;1,06001;0,25000;2361,00000;13,40000;1019,31667;54467,91667;24,30000
19.08.25;40,00000;17,50417;11,10000;23,10000;76,66667;0,55752;0,00000;0,00000;3,19583;6,60000;316,23181;1,08333;2319,00000;13,40000;1013,45000;33925,83333;24,20000
20.08.25;31,20000;17,27500;12,50000;22,00000;71,20833;0,61487;0,00000;0,00000;3,36250;6,30000;14,62589;3,79167;2106,00000;11,50000;1010,94167;45187,91667;23,60000
21.08.25;22,10000;14,13750;6,90000;19,50000;74,41667;0,48335;0,00000;0,00000;3,48333;7,00000;309,27287;1,29167;1964,00000;10,00000;1010,72500;37851,25000;21,00000
22.08.25;15,30000;13,15000;8,20000;16,40000;78,75000;0,34872;0,10000;1,00000;3,47500;6,40000;285,58389;6,87500;978,00000;2,20000;1013,29583;33350,41667;17,70000
23.08.25;32,20000;14,35000;10,50000;18,90000;72,54167;0,50483;0,80000;1,00000;4,41667;7,40000;287,41661;3,83333;2071,00000;10,20000;1013,93750;34355,83333;19,70000
24.08.25;21,20000;13,67083;8,60000;18,10000;77,66667;0,40453;0,00000;0,00000;3,46667;7,50000;270,20695;4,95833;1485,00000;5,80000;1017,12917;27572,08333;18,40000
25.08.25;28,20000;14,78750;10,50000;18,50000;75,79167;0,45295;0,00000;0,00000;3,36667;6,80000;276,52428;7,37500;1493,00000;5,90000;1015,69583;44794,58333;19,40000
26.08.25;30,00000;17,11250;8,40000;23,20000;72,16667;0,67992;0,00000;1,00000;2,16667;3,60000;126,03100;5,91667;1918,00000;9,40000;1010,63333;39910,83333;21,20000
27.08.25;30,40000;20,23750;16,40000;25,50000;63,91667;0,91567;1,30000;1,00000;3,27917;6,50000;182,05255;6,70833;1589,00000;7,20000;1006,26667;50986,25000;22,80000
28.08.25;12,50000;18,16250;15,20000;22,30000;89,37500;0,25336;3,10000;1,00000;2,20833;4,70000;130,34380;7,83333;900,00000;1,00000;1002,59583;31103,33333;20,10000
29.08.25;32,50000;17,99167;13,10000;22,40000;77,75000;0,53437;0,10000;1,00000;2,84583;5,30000;174,26152;4,83333;1464,00000;7,40000;1001,01667;33374,58333;19,90000
30.08.25;26,00000;17,95417;14,40000;22,70000;78,79167;0,49136;0,00000;1,00000;3,43750;6,50000;200,96123;4,12500;1756,00000;8,60000;1004,57917;42625,41667;21,50000
31.08.25;24,80000;19,62917;12,60000;24,70000;70,54167;0,76324;0,00000;1,00000;3,42500;6,60000;150,69798;5,91667;1505,00000;5,80000;1007,93333;56058,33333;21,60000
01.09.25;7,50000;18,26250;15,20000;21,40000;81,04167;0,42854;1,50000;1,00000;3,15417;6,00000;162,02463;7,29167;730,00000;3,10000;1006,10000;42646,25000;19,60000
02.09.25;24,20000;17,46250;12,80000;23,20000;81,33333;0,45658;0,30000;1,00000;2,45000;4,60000;176,16696;4,83333;1481,00000;6,70000;1006,95417;38175,41667;20,00000
03.09.25;16,70000;19,12083;12,00000;24,60000;68,45833;0,79309;0,00000;1,00000;5,37917;8,00000;158,92023;4,62500;1451,00000;7,70000;1005,63750;57867,50000;19,80000
04.09.25;21,00000;20,40833;18,00000;24,10000;69,79167;0,76072;0,00000;1,00000;4,20000;6,70000;210,41797;6,54167;1466,00000;6,80000;1008,67083;55965,00000;21,80000
05.09.25;17,80000;17,03333;11,90000;20,40000;83,62500;0,34764;1,30000;1,00000;2,90417;6,30000;262,40365;5,16667;1155,00000;3,90000;1015,41250;46595,00000;20,30000
06.09.25;24,00000;15,83750;9,20000;22,00000;76,75000;0,51925;0,00000;0,00000;1,72917;3,20000;231,55290;1,75000;1580,00000;10,00000;1022,43333;41698,33333;19,40000
07.09.25;32,00000;17,83333;10,90000;23,50000;65,91667;0,81450;0,00000;0,00000;3,92917;6,50000;101,34009;5,08333;1845,00000;11,70000;1019,57500;57165,83333;20,00000
08.09.25;24,50000;18,27917;12,70000;23,60000;66,00000;0,81915;0,00000;0,00000;3,85833;6,30000;111,25166;3,83333;1756,00000;10,50000;1015,92083;61805,83333;20,30000
09.09.25;13,90000;17,71667;10,70000;22,90000;77,54167;0,53333;0,00000;0,00000;2,56250;4,50000;74,70166;5,00000;1178,00000;5,70000;1013,28333;39576,66667;19,80000
10.09.25;11,20000;16,42083;12,90000;19,70000;85,00000;0,30425;0,00000;1,00000;2,20833;3,30000;194,66291;7,08333;731,00000;1,00000;1007,67500;22338,75000;19,40000
11.09.25;18,10000;14,64167;11,20000;19,70000;85,25000;0,27608;2,00000;1,00000;3,53333;6,80000;187,90226;5,20833;1080,00000;3,70000;1002,97917;34609,58333;16,80000
12.09.25;18,50000;14,30417;11,30000;19,00000;74,33333;0,45847;0,70000;1,00000;5,41250;8,90000;212,78347;3,66667;1408,00000;7,50000;1010,72917;38201,25000;16,20000
13.09.25;15,60000;13,76250;9,60000;17,10000;80,95833;0,31886;4,60000;1,00000;3,95417;5,60000;156,49886;5,33333;997,00000;5,30000;1012,70833;40246,66667;14,40000
14.09.25;24,20000;14,18750;11,20000;18,60000;79,33333;0,36518;0,10000;1,00000;3,37917;4,90000;217,36565;6,62500;1261,00000;6,20000;1010,33333;36392,50000;15,50000
15.09.25;15,70000;15,66250;12,80000;20,90000;78,54167;0,41208;3,50000;1,00000;6,28333;10,70000;202,84020;6,33333;1129,00000;4,70000;1002,21250;29456,25000;15,60000
16.09.25;10,60000;13,90000;12,20000;14,90000;89,79167;0,16542;18,70000;1,00000;6,75833;9,70000;236,95408;7,50000;631,00000;1,00000;1006,21250;30097,50000;14,50000
17.09.25;20,20000;14,35833;11,60000;18,30000;83,79167;0,29613;0,60000;1,00000;5,40833;7,00000;235,24760;6,41667;986,00000;3,20000;1014,33333;28664,16667;14,60000
18.09.25;13,80000;17,45000;14,30000;20,10000;94,83333;0,11123;1,80000;1,00000;5,27500;6,60000;232,09225;7,66667;728,00000;1,00000;1015,17917;18212,08333;17,60000
19.09.25;14,70000;18,62917;15,90000;22,40000;85,62500;0,33674;0,20000;1,00000;3,80833;5,30000;209,22552;6,70833;867,00000;3,90000;1019,06250;30078,75000;18,40000
